image_name,channel,camera_name,X,Y,Z,col_sample,row_sample
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-6.607159643,12.093870214507675,-8.069038391,1406.8958,1827.9369
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-6.350400454,11.310964319448523,-8.105565071,1428.6483,2108.1763
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-5.089788973,13.352214645537888,-8.09543705,2160.695,1464.4445
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-4.242126544,13.621565324045083,-8.071685791,2558.9368,1415.8402
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-1.108615615,12.351979167248205,-7.778393745,3385.976,2000.0056
N910A6_ch04_main_20251001180003_20251001180626.tiff,4,NVR1_N910A6_ch4_main,-0.954582322,12.40190231179304,-7.784002781,3418.3684,1980.4584
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-5.052688246,18.097209907549654,-8.169219971,2987.2576,1246.1097
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-4.010082848,18.64913090889559,-8.09487915,3382.7395,1104.6617
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-3.653040395,17.421557971048706,-8.094864845,3367.192,1618.3708
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-3.366967259,16.454050349726497,-8.09384346,3319.9338,1974.3026
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-2.260159666,16.799374319540387,-7.783722401,3646.7742,1888.2245
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-2.488403967,17.633648310938504,-7.77681303,3701.129,1599.8597
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-2.775103385,18.563524940454865,-7.791985035,3720.0012,1235.8552
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-3.001465421,19.37070547134868,-7.788236141,3707.0645,910.8108
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-3.127778883,19.89515492501953,-7.79340744,3687.0928,707.4959
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-3.321003377,20.81724109333243,-7.783790588,3635.9575,368.54044
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-3.39399183,21.223891050283328,-7.783709526,3607.8723,239.38274
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-4.226142259,19.455071542618295,-8.091564178,3355.769,764.4792
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-4.437877302,20.327107784046998,-8.092247963,3309.1453,412.8011
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-6.873950535,18.75448017372138,-8.075006485,2286.3425,775.0344
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-8.243797717,16.359309462294668,-8.169586182,1460.2334,1672.5056
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-9.293344181,15.672021532065862,-8.098437309,1021.13715,1796.4004
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-9.650851911,17.220392932321932,-8.09664917,988.5077,1163.7214
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-9.910654517,18.265845684065063,-8.093823433,1002.0971,721.57043
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.11619915,19.179307375823615,-8.092378616,1033.7803,359.77045
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-11.43968,18.524132366111413,-7.77940464,532.3924,547.4461
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.71871644,16.445640006646983,-7.775266647,569.4724,1359.9014
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.56753821,14.932061341975526,-7.789144516,593.45166,1879.6323
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-9.098208665,14.875236896684152,-8.099131584,1067.1517,2078.1892
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-9.104405671,20.347779431414374,-8.168912888,1524.7001,1.9545074
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.84303524,16.186033092192773,-7.747601032,520.2303,1436.0212
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.81012732,16.120217254719584,-7.747267246,526.9825,1463.5494
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.67483921,16.332290508786514,-7.776682854,585.1895,1407.1052
N910A6_ch05_main_20251001180004_20251001180626.tiff,5,NVR1_N910A6_ch5_main,-10.76990653,16.697934050282495,-7.79647398,570.9814,1250.816
N910A6_ch06_main_20251001180005_20251001180626.tiff,6,NVR1_N910A6_ch6_main,-5.922103317,21.40974523025121,-8.168259621,2474.4258,1222.0564
